sample,Vin,Vout,R1,phase,freq,type,length,Z,Re(Z),Im(Z),state
8,5,0.718,12280,49.8752,39.8107171,ngang,1cm,2059.09,1807.2,-1613.79,1_0
8,5,0.5632,12280,48.0055,63.0957344,ngang,1cm,1558.8,1423.8,-1192.65,1_0
8,5,0.44,12280,44.492,100,ngang,1cm,1184.91,1117.04,-858.45,1_0
8,5,0.2718,12280,40.0408,158.489319,ngang,1cm,705.91,686.3,-466.94,1_0
8,5,0.2912,12280,35.0156,251.188643,ngang,1cm,759.42,741.74,-451.96,1_0
8,5,0.2489,12280,30.0382,398.107171,ngang,1cm,643.32,633.91,-333.96,1_0
8,5,0.2202,12280,25.6245,630.957344,ngang,1cm,565.73,560.4,-253.53,1_0
8,5,0.1986,12280,22.1175,1000,ngang,1cm,507.94,504.73,-197.9,1_0
8,5,0.1824,12280,19.7412,1584.89319,ngang,1cm,464.94,462.79,-162.24,1_0
8,5,0.1699,12280,18.6347,2511.88643,ngang,1cm,431.95,430.3,-142.33,1_0
8,5,0.1578,12280,18.6943,3981.07171,ngang,1cm,400.19,398.76,-131.98,1_0
8,5,0.1454,12280,19.767,6309.57344,ngang,1cm,367.8,366.46,-127.65,1_0
8,5,0.1318,12280,21.5648,10000,ngang,1cm,332.46,331.17,-125.02,1_0
8,5,0.1177,12280,23.7175,15848.9319,ngang,1cm,296.04,294.8,-121.44,1_0
8,5,0.1031,12280,25.7994,25118.8643,ngang,1cm,258.54,257.43,-114.4,1_0
8,5,0.089,12280,27.2969,39810.7171,ngang,1cm,222.55,221.63,-103.48,1_0
8,5,0.076,12280,27.8868,63095.7344,ngang,1cm,189.54,188.84,-89.69,1_0
8,5,0.0652,12280,27.5659,100000,ngang,1cm,162.25,161.75,-75.84,1_0
8,5,0.0561,12280,26.5221,158489.319,ngang,1cm,139.35,139.0,-62.78,1_0
8,5,0.0525,12280,25.9222,200000,ngang,1cm,130.31,130.02,-57.44,1_0
